x,y,z,intensity
-0.53829,-1.4529,-0.68983,30
-0.58026,-1.5661,-0.69762,31
-0.61295,-1.6544,-0.68892,24
-0.64315,-1.7359,-0.67378,33
-0.69318,-1.8709,-0.67417,27
-0.73826,-1.9926,-0.66307,29
-0.79952,-2.1579,-0.65988,24
-0.86311,-2.3295,-0.65035,24
-0.9689,-2.6151,-0.66078,29
-0.41267,-1.1037,-0.69883,37
-0.45065,-1.2053,-0.723,35
-0.46011,-1.2306,-0.69857,21
-0.48882,-1.3074,-0.70111,32
-0.52735,-1.4105,-0.71277,42
-0.5426,-1.4513,-0.68983,30
-0.58749,-1.5713,-0.7007,31
-0.62177,-1.663,-0.69329,26
-0.65488,-1.7516,-0.68062,33
-0.70271,-1.8795,-0.67801,27
-0.74083,-1.9814,-0.66009,33
-0.79245,-2.1195,-0.64885,22
-0.86798,-2.3215,-0.64883,24
-0.9712,-2.5976,-0.65709,32
-0.41959,-1.1122,-0.70495,26
-0.4536,-1.2023,-0.72202,35
-0.46812,-1.2408,-0.70515,22
-0.49396,-1.3093,-0.7029,30
-0.53026,-1.4055,-0.71106,42
-0.54949,-1.4565,-0.69308,30
-0.59215,-1.5696,-0.7007,34
-0.62473,-1.6559,-0.6911,34
-0.6614,-1.7531,-0.68199,33
-0.70761,-1.8756,-0.67737,28
-0.75142,-1.9917,-0.66426,29
-0.8001,-2.1207,-0.64995,22
-0.86462,-2.2918,-0.64123,25
-0.97478,-2.5838,-0.65433,34
-0.42533,-1.1173,-0.70903,25
-0.45655,-1.1994,-0.72104,32
-0.4762,-1.251,-0.71172,24
-0.5042,-1.3245,-0.71188,28
-0.52992,-1.3921,-0.70507,37
-0.55315,-1.4531,-0.69227,30
-0.59483,-1.5626,-0.69839,37
-0.63163,-1.6593,-0.69329,37
-0.66259,-1.7406,-0.67788,31
-0.71115,-1.8682,-0.67545,30
-0.75054,-1.9717,-0.6583,33
-0.80844,-2.1238,-0.65161,28
-0.88794,-2.3326,-0.65339,27
-0.98868,-2.5972,-0.65848,29
-0.42969,-1.1194,-0.71107,32
-0.4599,-1.1981,-0.72104,32
-0.48476,-1.2628,-0.71923,24
-0.50918,-1.3265,-0.71367,32
-0.53057,-1.3822,-0.70079,35
-0.5559,-1.4482,-0.69064,32
-0.59589,-1.5523,-0.69453,26
-0.63493,-1.654,-0.69183,37
-0.66812,-1.7405,-0.67857,31
-0.71569,-1.8644,-0.67481,28
-0.7492,-1.9517,-0.65235,27
-0.82608,-2.152,-0.66098,31
-0.87573,-2.2813,-0.63971,24
-0.97919,-2.5509,-0.64741,32
-0.43487,-1.1229,-0.71413,37
-0.46219,-1.1935,-0.71908,35
-0.48978,-1.2647,-0.72111,27
-0.51311,-1.3249,-0.71367,40
-0.53271,-1.3755,-0.69822,37
-0.55953,-1.4448,-0.68983,30
-0.59649,-1.5402,-0.68991,26
-0.63849,-1.6487,-0.69038,37
-0.67328,-1.7385,-0.67857,31
-0.71779,-1.8535,-0.67161,30
-0.75774,-1.9566,-0.65473,25
-0.83801,-2.1639,-0.66539,34
-0.8762,-2.2625,-0.63515,25
-0.99378,-2.5661,-0.65202,29
-0.43131,-1.104,-0.70291,37
-0.46763,-1.1969,-0.72202,32
-0.49096,-1.2566,-0.71735,29
-0.51704,-1.3234,-0.71367,40
-0.53482,-1.3689,-0.69565,37
-0.56581,-1.4482,-0.69227,30
-0.6024,-1.5419,-0.69145,34
-0.64541,-1.652,-0.69256,24
-0.68049,-1.7418,-0.68062,31
-0.71502,-1.8301,-0.66392,28
-0.7691,-1.9686,-0.65949,29
-0.84233,-2.156,-0.66373,31
-0.88714,-2.2707,-0.63819,24
-0.9936,-2.5432,-0.64695,29
-0.4262,-1.082,-0.68965,37
-0.46714,-1.1859,-0.71614,35
-0.49317,-1.252,-0.71547,29
-0.51943,-1.3186,-0.71188,40
-0.54195,-1.3758,-0.69993,35
-0.57387,-1.4569,-0.69715,32
-0.61076,-1.5505,-0.69607,34
-0.64182,-1.6294,-0.68383,26
-0.67364,-1.7101,-0.66899,31
-0.72429,-1.8387,-0.66776,27
-0.7753,-1.9682,-0.66009,29
-0.84271,-2.1393,-0.65932,34
-0.91191,-2.315,-0.65136,24
-0.98857,-2.5096,-0.63911,32
-0.42731,-1.076,-0.68658,31
-0.46981,-1.183,-0.71516,35
-0.49406,-1.244,-0.71172,24
-0.52311,-1.3172,-0.71188,34
-0.54779,-1.3793,-0.7025,33
-0.57794,-1.4553,-0.69715,33
-0.61237,-1.5419,-0.69299,31
-0.64568,-1.6258,-0.6831,24
-0.68119,-1.7152,-0.67173,26
-0.72243,-1.8191,-0.66136,27
-0.78291,-1.9714,-0.66188,33
-0.84371,-2.1245,-0.65547,35
-0.92551,-2.3304,-0.65643,21
-0.99773,-2.5123,-0.64049,34
-0.43261,-1.0794,-0.68965,35
-0.47157,-1.1766,-0.71223,38
-0.50125,-1.2507,-0.71641,26
-0.52658,-1.3139,-0.71098,32
-0.55145,-1.3759,-0.70164,33
-0.58319,-1.4551,-0.69796,37
-0.61583,-1.5366,-0.69145,28
-0.65495,-1.6342,-0.68747,28
-0.68728,-1.7148,-0.67241,22
-0.72955,-1.8203,-0.66264,27
-0.78412,-1.9565,-0.65771,29
-0.85468,-2.1325,-0.65877,34
-0.92635,-2.3114,-0.65187,21
-1.0244,-2.5561,-0.65248,29
-0.43627,-1.0798,-0.69067,35
-0.47029,-1.164,-0.70537,41
-0.50408,-1.2476,-0.71547,26
-0.52891,-1.3091,-0.70918,30
-0.55732,-1.3794,-0.70421,37
-0.58657,-1.4518,-0.69715,37
-0.6215,-1.5383,-0.69299,34
-0.6609,-1.6358,-0.68892,32
-0.69488,-1.7199,-0.67515,26
-0.74741,-1.8499,-0.67417,22
-0.79745,-1.9738,-0.66426,27
-0.86063,-2.1301,-0.65877,34
-0.92266,-2.2837,-0.64478,24
-1.0308,-2.5514,-0.65202,27
-0.4555,-1.1184,-0.71617,37
-0.47419,-1.1643,-0.70635,38
-0.50756,-1.2462,-0.71547,30
-0.53256,-1.3076,-0.70918,28
-0.55981,-1.3745,-0.7025,35
-0.58993,-1.4485,-0.69633,35
-0.6251,-1.5348,-0.69222,34
-0.66055,-1.6219,-0.68383,28
-0.70535,-1.7319,-0.68062,28
-0.74685,-1.8338,-0.66904,28
-0.80368,-1.9733,-0.66486,29
-0.85352,-2.0957,-0.64885,34
-0.92684,-2.2757,-0.64326,24
-1.0233,-2.5125,-0.6428,25
-0.45901,-1.117,-0.71617,42
-0.47785,-1.1628,-0.70635,27
-0.50543,-1.2299,-0.70702,29
-0.53395,-1.2993,-0.70559,26
-0.56412,-1.3727,-0.7025,35
-0.59239,-1.4415,-0.69389,37
-0.63273,-1.5397,-0.6953,34
-0.65927,-1.6043,-0.67728,30
-0.71222,-1.7331,-0.68199,31
-0.76053,-1.8507,-0.67609,24
-0.79609,-1.9372,-0.65354,23
-0.85791,-2.0876,-0.6472,31
-0.94943,-2.3104,-0.6539,21
-1.0193,-2.4805,-0.63542,25
-0.45376,-1.0949,-0.70291,50
-0.4833,-1.1662,-0.70929,25
-0.50975,-1.23,-0.70796,27
-0.53164,-1.2829,-0.69751,22
-0.5675,-1.3694,-0.70164,35
-0.59177,-1.428,-0.6882,37
-0.63376,-1.5293,-0.69145,40
-0.67259,-1.623,-0.68601,28
-0.71592,-1.7275,-0.68062,33
-0.76965,-1.8572,-0.67929,30
-0.79452,-1.9172,-0.64758,23
-0.88103,-2.1259,-0.65988,31
-0.95258,-2.2986,-0.65136,21
-1.0483,-2.5296,-0.64879,27
-0.44801,-1.0731,-0.68965,42
-0.48971,-1.173,-0.71419,27
-0.50685,-1.214,-0.69951,26
-0.53569,-1.2831,-0.69841,24
-0.569,-1.3629,-0.69908,33
-0.60114,-1.4399,-0.69471,35
-0.63989,-1.5327,-0.69376,34
-0.67755,-1.6229,-0.68674,30
-0.71754,-1.7187,-0.67788,28
-0.7621,-1.8254,-0.6684,32
-0.79365,-1.901,-0.64281,27
-0.88585,-2.1218,-0.65932,28
-0.96008,-2.2997,-0.65238,24
-1.0504,-2.516,-0.64603,32
-0.44804,-1.0638,-0.68454,31
-0.49204,-1.1682,-0.71223,27
-0.50449,-1.1978,-0.69106,23
-0.52723,-1.2518,-0.68225,26
-0.57117,-1.3561,-0.69651,35
-0.60424,-1.4346,-0.69308,33
-0.64757,-1.5375,-0.69684,28
-0.68192,-1.6191,-0.68601,32
-0.71637,-1.7009,-0.67173,28
-0.76562,-1.8178,-0.66648,32
-0.79814,-1.895,-0.64162,23
-0.88803,-2.1084,-0.65602,31
-0.9673,-2.2966,-0.65238,21
-1.0644,-2.5271,-0.64972,29
-0.45706,-1.0768,-0.69373,30
-0.4953,-1.1668,-0.71223,32
-0.51404,-1.211,-0.69951,22
-0.52863,-1.2454,-0.67956,26
-0.58272,-1.3728,-0.70592,33
-0.60182,-1.4178,-0.68576,32
-0.64537,-1.5204,-0.68991,25
-0.68644,-1.6172,-0.68601,37
-0.71891,-1.6937,-0.66968,28
-0.77736,-1.8313,-0.67225,28
-0.82059,-1.9332,-0.65532,25
-0.89767,-2.1148,-0.65877,31
-0.96086,-2.2636,-0.64377,24
-1.0798,-2.5438,-0.65479,27
-0.46007,-1.0755,-0.69373,37
-0.49993,-1.1687,-0.71419,32
-0.52645,-1.2307,-0.71172,29
-0.54124,-1.2652,-0.69123,24
-0.58513,-1.3679,-0.70421,33
-0.60434,-1.4128,-0.68413,30
-0.64962,-1.5186,-0.68991,26
-0.69315,-1.6204,-0.68819,39
-0.72955,-1.7055,-0.67515,28
-0.78023,-1.8239,-0.67032,30
-0.82823,-1.9361,-0.65711,27
-0.90509,-2.1158,-0.65988,35
-0.95576,-2.2343,-0.63617,27
-1.0777,-2.5193,-0.64925,29
-0.46481,-1.0772,-0.69577,42
-0.50359,-1.1671,-0.71419,38
-0.53311,-1.2355,-0.71547,29
-0.5438,-1.2603,-0.68944,28
-0.58227,-1.3494,-0.69565,35
-0.61674,-1.4293,-0.69308,28
-0.65585,-1.5199,-0.69145,28
-0.6975,-1.6165,-0.68747,39
-0.72299,-1.6756,-0.6642,31
-0.78746,-1.825,-0.67161,24
-0.83658,-1.9388,-0.6589,29
-0.90183,-2.09,-0.65271,34
-0.98041,-2.2721,-0.64782,21
-1.0941,-2.5356,-0.65433,27
-0.4733,-1.0885,-0.70393,32
-0.50685,-1.1657,-0.71419,41
-0.53586,-1.2324,-0.71454,29
-0.54518,-1.2538,-0.68674,30
-0.58603,-1.3478,-0.69565,33
-0.62218,-1.4309,-0.69471,30
-0.65862,-1.5147,-0.68991,28
-0.70127,-1.6128,-0.68674,37
-0.71118,-1.6356,-0.64915,31
-0.79709,-1.8332,-0.67545,24
-0.84504,-1.9435,-0.66128,33
-0.90996,-2.0928,-0.65436,31
-0.98598,-2.2676,-0.64731,24
-1.1035,-2.5379,-0.65571,32
-0.47565,-1.0856,-0.70291,28
-0.5122,-1.169,-0.71712,35
-0.53859,-1.2293,-0.7136,30
-0.55585,-1.2687,-0.69572,24
-0.59415,-1.3561,-0.70079,33
-0.62324,-1.4225,-0.69145,30
-0.65914,-1.5044,-0.68605,28
-0.70428,-1.6074,-0.68528,37
-0.73913,-1.687,-0.67036,24
-0.79916,-1.824,-0.67289,30
-0.84127,-1.9201,-0.65413,33
-0.90963,-2.0761,-0.64995,31
-0.99308,-2.2666,-0.64782,24
-1.1059,-2.5241,-0.65294,29
-0.47767,-1.081,-0.70087,31
-0.51517,-1.1658,-0.71614,41
-0.54602,-1.2356,-0.71829,30
-0.56489,-1.2784,-0.702,19
-0.59767,-1.3525,-0.69993,35
-0.62623,-1.4172,-0.68983,28
-0.66386,-1.5023,-0.68605,37
-0.71158,-1.6103,-0.68747,32
-0.74898,-1.695,-0.67446,31
-0.79723,-1.8041,-0.66648,28
-0.83958,-1.9,-0.64818,23
-0.89672,-2.0293,-0.63617,28
-0.99785,-2.2582,-0.6463,20
-1.1185,-2.5313,-0.65571,25
-0.48399,-1.0876,-0.70597,31
-0.51822,-1.1645,-0.71614,35
-0.55069,-1.2374,-0.72017,29
-0.57259,-1.2867,-0.70739,18
-0.59827,-1.3444,-0.69651,35
-0.6344,-1.4255,-0.69471,28
-0.66704,-1.4989,-0.68528,40
-0.71579,-1.6085,-0.68747,34
-0.75647,-1.6999,-0.6772,28
-0.80272,-1.8038,-0.66712,30
-0.82049,-1.8437,-0.62971,25
-0.90672,-2.0375,-0.63948,26
-0.99117,-2.2273,-0.63819,20
-1.1244,-2.5265,-0.65525,29
-0.49074,-1.094,-0.71107,31
-0.51953,-1.1582,-0.71321,35
-0.55435,-1.2358,-0.72017,29
-0.58226,-1.298,-0.71457,28
-0.60004,-1.3376,-0.69394,35
-0.63862,-1.4237,-0.69471,28
-0.673,-1.5003,-0.68682,28
-0.72056,-1.6063,-0.68747,34
-0.76305,-1.701,-0.67857,35
-0.80652,-1.7979,-0.66584,28
-0.84705,-1.8883,-0.64579,29
-0.91276,-2.0348,-0.63948,26
-1.0144,-2.2614,-0.64883,21
-1.1303,-2.5196,-0.65433,27
-0.49913,-1.1034,-0.71821,35
-0.52317,-1.1565,-0.71321,32
-0.55023,-1.2164,-0.70984,23
-0.58191,-1.2864,-0.70918,34
-0.602,-1.3308,-0.69138,35
-0.6446,-1.425,-0.69633,26
-0.67391,-1.4898,-0.68297,25
-0.72253,-1.5973,-0.68456,28
-0.76684,-1.6952,-0.6772,35
-0.81685,-1.8058,-0.66968,28
-0.86085,-1.903,-0.65175,33
-0.94054,-2.0792,-0.65436,31
-1.0255,-2.267,-0.65136,20
-1.1261,-2.4895,-0.64741,29
-0.49865,-1.0942,-0.71311,47
-0.52495,-1.1519,-0.71125,32
-0.55435,-1.2164,-0.71078,26
-0.58254,-1.2783,-0.70559,37
-0.60197,-1.3209,-0.6871,35
-0.64479,-1.4149,-0.69227,28
-0.67959,-1.4912,-0.68451,31
-0.72158,-1.5834,-0.67946,28
-0.77235,-1.6948,-0.67788,31
-0.8211,-1.8017,-0.66904,30
-0.85983,-1.8867,-0.64698,25
-0.9288,-2.0381,-0.64224,34
-1.0206,-2.2395,-0.64427,21
-1.1299,-2.4792,-0.64557,34
-0.50242,-1.0943,-0.71413,47
-0.52525,-1.1441,-0.70733,30
-0.54964,-1.1972,-0.70045,24
-0.58238,-1.2685,-0.70111,34
-0.60792,-1.3241,-0.68966,35
-0.64721,-1.4097,-0.69064,32
-0.68761,-1.4977,-0.68837,28
-0.73067,-1.5915,-0.68383,28
-0.77865,-1.696,-0.67925,33
-0.82455,-1.796,-0.66776,27
-0.86987,-1.8947,-0.65056,23
-0.9369,-2.0407,-0.64389,31
-1.0293,-2.2419,-0.64579,27
-1.1384,-2.4796,-0.64649,29
-0.50566,-1.0929,-0.71413,47
-0.52279,-1.1299,-0.69949,28
-0.55245,-1.194,-0.69951,20
-0.59515,-1.2862,-0.71188,37
-0.62019,-1.3404,-0.69908,31
-0.64832,-1.4012,-0.68738,30
-0.69515,-1.5024,-0.69145,25
-0.74399,-1.6079,-0.69183,34
-0.77895,-1.6835,-0.67515,31
-0.83703,-1.809,-0.67353,24
-0.87389,-1.8887,-0.64937,27
-0.95748,-2.0693,-0.65381,31
-1.0383,-2.2441,-0.64731,21
-1.1482,-2.4815,-0.64787,32
-0.5078,-1.09,-0.71311,47
-0.52722,-1.1317,-0.70145,30
-0.55632,-1.1941,-0.70045,22
-0.60002,-1.2879,-0.71367,40
-0.62904,-1.3502,-0.70507,30
-0.65816,-1.4127,-0.69389,26
-0.70141,-1.5056,-0.69376,34
-0.74584,-1.6009,-0.68965,32
-0.77938,-1.6729,-0.67173,28
-0.84177,-1.8068,-0.67353,27
-0.87883,-1.8864,-0.64937,29
-0.9564,-2.0529,-0.6494,26
-1.0434,-2.2396,-0.6468,24
-1.1448,-2.4573,-0.64234,29
-0.5081,-1.0822,-0.70903,47
-0.53428,-1.138,-0.70635,35
-0.56136,-1.1957,-0.70233,24
-0.60232,-1.2829,-0.71188,43
-0.63382,-1.35,-0.70592,31
-0.66235,-1.4108,-0.69389,25
-0.71529,-1.5235,-0.70301,34
-0.74425,-1.5852,-0.68383,30
-0.77156,-1.6434,-0.66078,28
-0.8431,-1.7957,-0.67032,28
-0.87712,-1.8682,-0.64401,27
-0.96902,-2.064,-0.65381,28
-1.0542,-2.2453,-0.64934,20
-1.1563,-2.4627,-0.64464,32
-0.51444,-1.0868,-0.71311,45
-0.54009,-1.141,-0.70929,38
-0.56361,-1.1907,-0.70045,22
-0.60558,-1.2794,-0.71098,37
-0.63573,-1.3431,-0.70335,31
-0.66365,-1.4021,-0.69064,28
-0.7177,-1.5163,-0.7007,34
-0.75162,-1.5879,-0.68601,26
-0.76225,-1.6104,-0.64847,20
-0.84387,-1.7828,-0.66648,30
-0.88053,-1.8603,-0.64222,23
-0.96317,-2.0348,-0.64554,28
-1.0645,-2.2489,-0.65136,21
-1.169,-2.4697,-0.64741,32
-0.51211,-1.0746,-0.70597,40
-0.54382,-1.1412,-0.71027,35
-0.57052,-1.1972,-0.70515,26
-0.60739,-1.2746,-0.70918,34
-0.63925,-1.3414,-0.70335,37
-0.66811,-1.402,-0.69145,28
-0.71135,-1.4927,-0.69068,31
-0.75738,-1.5893,-0.68747,30
-0.78182,-1.6406,-0.66147,22
-0.84935,-1.7823,-0.66712,30
-0.88704,-1.8614,-0.64341,22
-0.94533,-1.9837,-0.63011,24
-1.0712,-2.2479,-0.65187,21
-1.1696,-2.4543,-0.64418,34
-0.50803,-1.0575,-0.69577,40
-0.53608,-1.1159,-0.69557,32
-0.56816,-1.1827,-0.69763,22
-0.60598,-1.2614,-0.7029,32
-0.64581,-1.3443,-0.70592,40
-0.66776,-1.39,-0.68657,32
-0.72403,-1.5071,-0.69839,31
-0.76237,-1.5869,-0.68747,30
-0.79837,-1.6619,-0.67104,22
-0.85577,-1.7813,-0.66776,32
-0.90777,-1.8896,-0.65413,27
-0.9424,-1.9617,-0.62404,24
-1.08,-2.248,-0.65288,24
-1.1815,-2.4594,-0.64649,34
-0.51285,-1.059,-0.69781,45
-0.53882,-1.1126,-0.69459,27
-0.57572,-1.1888,-0.70233,27
-0.60526,-1.2498,-0.69751,30
-0.64294,-1.3276,-0.69822,37
-0.6769,-1.3977,-0.69145,32
-0.72795,-1.5032,-0.69762,34
-0.76978,-1.5895,-0.68965,28
-0.8085,-1.6695,-0.67515,26
-0.86549,-1.7872,-0.67097,28
-0.91037,-1.8798,-0.65175,33
-0.95359,-1.9691,-0.62735,31
-1.0811,-2.2324,-0.64934,24
-1.1824,-2.4416,-0.6428,34
-0.51544,-1.0577,-0.69781,37
-0.54841,-1.1254,-0.70341,28
-0.58172,-1.1938,-0.70609,27
-0.60831,-1.2483,-0.69751,30
-0.64697,-1.3277,-0.69908,33
-0.68112,-1.3977,-0.69227,32
-0.72354,-1.4848,-0.68991,37
-0.76958,-1.5793,-0.68601,24
-0.80517,-1.6523,-0.66899,26
-0.87317,-1.7919,-0.67353,28
-0.90827,-1.8639,-0.64698,25
-0.95924,-1.9685,-0.6279,24
-1.0908,-2.2385,-0.65187,21
-1.1824,-2.4265,-0.63957,29
-0.51572,-1.0499,-0.69373,35
-0.54657,-1.1127,-0.69655,30
-0.58702,-1.1951,-0.70796,27
-0.61302,-1.248,-0.69841,30
-0.64795,-1.3191,-0.69565,37
-0.68389,-1.3923,-0.69064,30
-0.7282,-1.4825,-0.68991,28
-0.76961,-1.5668,-0.68165,30
-0.80372,-1.6363,-0.66352,28
-0.87211,-1.7755,-0.6684,30
-0.91412,-1.861,-0.64698,23
-0.99085,-2.0172,-0.64444,26
-1.0833,-2.2055,-0.64326,25
-1.1892,-2.421,-0.63911,32
-0.51731,-1.0453,-0.69169,28
-0.54213,-1.0955,-0.68675,22
-0.58665,-1.1854,-0.70327,24
-0.61434,-1.2414,-0.69572,32
-0.65346,-1.3204,-0.69736,35
-0.68559,-1.3854,-0.6882,30
-0.72687,-1.4688,-0.68451,26
-0.76847,-1.5528,-0.67655,30
-0.81358,-1.644,-0.66762,24
-0.88158,-1.7814,-0.67161,28
-0.92641,-1.872,-0.65175,27
-1.0036,-2.0281,-0.64885,26
-1.0967,-2.2161,-0.64731,21
-1.211,-2.4471,-0.64695,27
-0.52235,-1.0486,-0.69475,31
-0.54811,-1.1003,-0.69067,20
-0.59211,-1.1886,-0.70609,22
-0.61839,-1.2414,-0.69662,32
-0.65853,-1.322,-0.69908,31
-0.69084,-1.3868,-0.68983,26
-0.72001,-1.4454,-0.67449,25
-0.77254,-1.5508,-0.67655,28
-0.81704,-1.6402,-0.66694,26
-0.88202,-1.7706,-0.6684,28
-0.92876,-1.8644,-0.64996,29
-1.0072,-2.022,-0.64775,28
-1.1086,-2.2254,-0.65086,25
-1.2105,-2.43,-0.64326,29
-0.52931,-1.0547,-0.69985,37
-0.55215,-1.1002,-0.69165,22
-0.59326,-1.1821,-0.70327,23
-0.62287,-1.2411,-0.69751,28
-0.65434,-1.3038,-0.69052,35
-0.69495,-1.3848,-0.68983,26
-0.72678,-1.4482,-0.6768,26
-0.79385,-1.5818,-0.6911,24
-0.81769,-1.6293,-0.66352,28
-0.88897,-1.7714,-0.66968,27
-0.93685,-1.8668,-0.65175,29
-1.0201,-2.0327,-0.65216,31
-1.11,-2.2117,-0.64782,24
-1.2168,-2.4247,-0.6428,32
-0.53728,-1.0623,-0.70597,32
-0.55639,-1.1,-0.69263,22
-0.59777,-1.1818,-0.70421,22
-0.63322,-1.2519,-0.7047,26
-0.64701,-1.2792,-0.67854,33
-0.7026,-1.3891,-0.69308,26
-0.73799,-1.4591,-0.68297,31
-0.80302,-1.5876,-0.69474,30
-0.84062,-1.662,-0.67788,24
-0.88769,-1.755,-0.66456,30
-0.94271,-1.8638,-0.65175,33
-1.0126,-2.0021,-0.64334,34
-1.1152,-2.2048,-0.6468,25
-1.2262,-2.4243,-0.64372,32
-0.54006,-1.0608,-0.70597,35
-0.56085,-1.1017,-0.69459,19
-0.60567,-1.1897,-0.70984,29
-0.63487,-1.2471,-0.7029,26
-0.65364,-1.2839,-0.68196,37
-0.70209,-1.3791,-0.68901,30
-0.74348,-1.4604,-0.68451,28
-0.79365,-1.559,-0.6831,30
-0.84241,-1.6547,-0.67583,31
-0.89486,-1.7578,-0.66648,28
-0.94153,-1.8494,-0.64758,29
-1.024,-2.0114,-0.6472,28
-1.1078,-2.176,-0.63921,25
-1.2317,-2.4194,-0.64326,34
-0.54399,-1.0608,-0.70699,30
-0.57367,-1.1186,-0.70635,20
-0.60597,-1.1816,-0.70609,29
-0.62308,-1.215,-0.68584,30
-0.67147,-1.3093,-0.69651,35
-0.70451,-1.3738,-0.68738,30
-0.76129,-1.4845,-0.69684,25
-0.78382,-1.5284,-0.67073,30
-0.84131,-1.6405,-0.67104,33
-0.90612,-1.7669,-0.67097,32
-0.94788,-1.8483,-0.64818,27
-1.0317,-2.0118,-0.6483,31
-1.1169,-2.1778,-0.64073,24
-1.2335,-2.4053,-0.64049,34
-0.55345,-1.0714,-0.71515,37
-0.58018,-1.1231,-0.71027,23
-0.60624,-1.1736,-0.70233,22
-0.62586,-1.2115,-0.68495,22
-0.68033,-1.317,-0.70164,37
-0.71362,-1.3814,-0.69227,28
-0.76823,-1.4871,-0.69916,31
-0.79091,-1.5311,-0.67292,23
-0.84359,-1.633,-0.66899,33
-0.90266,-1.7474,-0.66456,30
-0.93408,-1.8082,-0.63507,33
-1.0306,-1.995,-0.64389,24
-1.1375,-2.202,-0.64883,21
-1.238,-2.3965,-0.63911,32
-0.55009,-1.0576,-0.70699,47
-0.58654,-1.1277,-0.71419,20
-0.61277,-1.1781,-0.70609,24
-0.63831,-1.2272,-0.69482,26
-0.68651,-1.3199,-0.70421,33
-0.7082,-1.3616,-0.68332,32
-0.77323,-1.4866,-0.69993,31
-0.80378,-1.5454,-0.68019,24
-0.85074,-1.6357,-0.67104,33
-0.90841,-1.7465,-0.6652,24
-0.94353,-1.8141,-0.63805,33
-1.0282,-1.9768,-0.63893,24
-1.1365,-2.1851,-0.64478,24
-1.2509,-2.4051,-0.64234,32
-0.55403,-1.0575,-0.70801,47
-0.58826,-1.1229,-0.71223,23
-0.61708,-1.1779,-0.70702,26
-0.64775,-1.2364,-0.70111,28
-0.6879,-1.313,-0.70164,33
-0.71393,-1.3627,-0.68494,30
-0.78192,-1.4925,-0.70378,34
-0.80231,-1.5314,-0.6751,28
-0.85821,-1.6381,-0.6731,33
-0.91359,-1.7438,-0.6652,24
-0.956,-1.8248,-0.64281,27
-1.0385,-1.9823,-0.64168,26
-1.1457,-2.1869,-0.6463,25
-1.249,-2.3841,-0.63773,34
-0.55976,-1.0603,-0.71107,47
-0.59586,-1.1287,-0.71712,28
-0.61336,-1.1619,-0.69857,24
-0.6483,-1.228,-0.69751,32
-0.69034,-1.3077,-0.69993,30
-0.72503,-1.3734,-0.69145,28
-0.78747,-1.4917,-0.70455,31
-0.81321,-1.5404,-0.68019,24
-0.8616,-1.6321,-0.67173,35
-0.91818,-1.7393,-0.66456,24
-0.95727,-1.8133,-0.63983,27
-1.051,-1.9909,-0.64554,31
-1.1462,-2.1713,-0.64275,25
-1.2538,-2.375,-0.63634,32
-0.56172,-1.0573,-0.71005,45
-0.60045,-1.1302,-0.71908,28
-0.62137,-1.1696,-0.70421,24
-0.6557,-1.2342,-0.702,32
-0.69121,-1.3011,-0.69736,31
-0.72948,-1.3731,-0.69227,30
-0.77752,-1.4635,-0.69222,34
-0.82598,-1.5548,-0.68747,24
-0.86675,-1.6315,-0.67241,40
-0.9174,-1.7268,-0.66072,27
-0.97814,-1.8412,-0.65056,33
-1.0418,-1.961,-0.63672,34
-1.1383,-2.1426,-0.63515,21
-1.2417,-2.3373,-0.62712,32
-0.56405,-1.0541,-0.70903,47
-0.60297,-1.1269,-0.7181,32
-0.62984,-1.1771,-0.70984,26
-0.66105,-1.2354,-0.7038,30
-0.68825,-1.2863,-0.69052,33
-0.73097,-1.3661,-0.68983,28
-0.76967,-1.4384,-0.68143,25
-0.82707,-1.5457,-0.68456,30
-0.86715,-1.6206,-0.66899,40
-0.92967,-1.7375,-0.66584,24
-0.95928,-1.7928,-0.63447,29
-1.0276,-1.9206,-0.62459,31
-1.1428,-2.1358,-0.63414,21
-1.2597,-2.3542,-0.63265,32
-0.56454,-1.048,-0.70597,50
-0.60529,-1.1237,-0.71712,30
-0.62977,-1.1691,-0.70609,27
-0.64924,-1.2053,-0.68764,32
-0.69355,-1.2875,-0.69223,35
-0.73651,-1.3673,-0.69145,30
-0.78243,-1.4525,-0.68914,28
-0.82962,-1.5401,-0.6831,23
-0.86989,-1.6149,-0.66762,31
-0.91924,-1.7065,-0.65496,28
-0.97696,-1.8136,-0.64281,29
-1.0376,-1.9262,-0.62735,26
-1.1607,-2.1548,-0.64073,21
-1.269,-2.3559,-0.63404,32
-0.57011,-1.0509,-0.70903,47
-0.61195,-1.128,-0.72104,30
-0.63071,-1.1626,-0.70327,29
-0.64855,-1.1955,-0.68315,32
-0.69651,-1.2839,-0.69138,35
-0.74231,-1.3683,-0.69308,33
-0.7797,-1.4372,-0.68297,25
-0.83241,-1.5344,-0.68165,26
-0.88006,-1.6222,-0.67173,28
-0.92068,-1.6971,-0.6524,21
-0.99417,-1.8326,-0.65056,27
-1.0121,-1.8656,-0.60861,24
-1.1754,-2.1666,-0.64528,24
-1.2862,-2.3709,-0.63911,36
-0.57157,-1.0462,-0.70699,42
-0.61028,-1.117,-0.71516,30
-0.63585,-1.1638,-0.70515,30
-0.66495,-1.2171,-0.69662,32
-0.70291,-1.2866,-0.69394,33
-0.74286,-1.3597,-0.68983,32
-0.79635,-1.4576,-0.69376,25
-0.83964,-1.5368,-0.68383,26
-0.88216,-1.6146,-0.66968,26
